name,location,specialty,facility_type,place_id,latitude,longitude,vicinity,rating,reviews,is_open_now,opening_hours,phone_number,website,emergency_facility,response_probability,distance_from_center,has_phone,has_website,collected_at
Dental Hospital,"Shop 18, Ajantha Complex, Opposite Poona Cafe, near Kem Hospital, New Nana Peth, Rasta Peth, Pune, Maharashtra 411002, India",General,establishment,ChIJwzh9G0PAwjsR_A65ZbAukLs,18.5173185,73.8687143,"Shop 18, Ajantha Complex, Opposite Poona Cafe, near Kem Hospital, New Nana Peth, Rasta Peth, Pune, Maharashtra 411002, India",3.0,3,False,[],094220 65962,,True,0.6,1426.5639156478223,1,0,2026-04-08T12:47:53.207382
Deccan Hardikar Hospital,"1160/61, University Rd, Shivajinagar, Pune, Maharashtra 411005, India",General,establishment,ChIJC6yhtYDAwjsRafS-OjmL398,18.5304104,73.8474815,"1160/61, University Rd, Shivajinagar, Pune, Maharashtra 411005, India",4.5,1402,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",077579 64091,https://www.deccanhospital.in/,True,0.85,1463.546041552523,1,1,2026-04-08T12:48:03.093913
Pramodini Urology Foundation,"917/20a, Fergusson College Rd, above Peshwa Hotel, opposite Hotel Vaishali, Shivaji Nagar, Deccan Gymkhana, Pune, Maharashtra 411004, India",General Practice,doctor,ChIJ2_07cYe_wjsRia3305hY-QQ,18.5200969,73.8409946,"917/20a, Fergusson College Rd, above Peshwa Hotel, opposite Hotel Vaishali, Shivaji Nagar, Deccan Gymkhana, Pune, Maharashtra 411004, India",5.0,29,True,"['Monday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:30\u202fPM', 'Sunday: 5:00\u2009–\u20098:30\u202fPM']",098220 53645,https://www.drketanvartak.in/,True,0.85,1519.8603382832093,1,1,2026-04-08T12:47:52.985108
Neo Clinic,"917/21, Mayur Centre, Fergusson College Road, Fergusson College Road, Fergusson College Rd, Ganeshwadi, Shivajinagar, Pune, Maharashtra 411004, India",General,establishment,ChIJ____P4-_wjsRrgB0wK0mP-Y,18.520416,73.84096,"917/21, Mayur Centre, Fergusson College Road, Fergusson College Road, Fergusson College Rd, Ganeshwadi, Shivajinagar, Pune, Maharashtra 411004, India",5.0,3,False,[],020 2565 6664,https://neoclinic.co/,True,0.65,1525.2036928311472,1,1,2026-04-08T12:47:45.365899
Nandadeep Hospital,"GRGR+6P4, Fergusson College Rd, Opp ING Vyasa Bank, Sud Nagar, Shivajinagar, Pune, Maharashtra 411005, India",General,establishment,ChIJURKeg4C_wjsRCVYAOHxDf2Q,18.525505,73.84181699999999,"GRGR+6P4, Fergusson College Rd, Opp ING Vyasa Bank, Sud Nagar, Shivajinagar, Pune, Maharashtra 411005, India",3.7,3,False,[],,,True,0.5,1575.4697619524848,0,0,2026-04-08T12:47:44.875699
Department of Hand and Microvascular Reconstructive Surgery; Brachial Plexus and Peripheral Nerve Surgery,"1671-75, Ganeshkhind Rd, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005, India",General Practice,doctor,ChIJOQkRKYHAwjsRFMuqSc8DxCs,18.5319203,73.84721139999999,"1671-75, Ganeshkhind Rd, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005, India",0.0,0,False,[],020 3020 5050,,True,0.6,1619.304134469501,1,0,2026-04-08T12:47:50.740697
Dr Satish Gore Clinic,"Flat no.8, Kamala Regency, 1128, Fergusson College Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",General,establishment,ChIJuefvB4C_wjsRCYUefTS-Ank,18.5272776,73.8421103,"Flat no.8, Kamala Regency, 1128, Fergusson College Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",3.3,51,False,[],094204 83107,http://www.drgoreonline.com,True,0.65,1640.7792185554952,1,1,2026-04-08T12:47:47.259540
Poona Hospital And Research Centre,"27, near Alka Talkies, Ganjwe Wadi, Sadashiv Peth, Pune, Maharashtra 411030, India",General,establishment,ChIJE_kJ-XXAwjsRvi6MSacu0VQ,18.5111795,73.84220119999999,"27, near Alka Talkies, Ganjwe Wadi, Sadashiv Peth, Pune, Maharashtra 411030, India",3.6,1029,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",097305 59600,http://www.poonahospital.org/,True,0.85,1677.331464515576,1,1,2026-04-08T12:48:00.559448
Kamat Hospital,"Ratan Chambers, GV69+XQ9, Shekh Madarasha Kadari Rd, New Nana Peth, Bhawani Peth, Pune, Maharashtra 411002, India",General,establishment,ChIJOft5bEHAwjsR3XwfOKNF-iQ,18.5124029,73.8694709,"Ratan Chambers, GV69+XQ9, Shekh Madarasha Kadari Rd, New Nana Peth, Bhawani Peth, Pune, Maharashtra 411002, India",3.5,2,False,[],074481 81629,,True,0.6,1685.6985297051663,1,0,2026-04-08T12:47:51.181343
Kalyani Medicals,"1st Floor, Eknath Smruti Building, Opposite Ganraj Mitra Mandal,, Rashtrabhushan Chowk, 735, Shivaji Road, Shukrawar Peth, Guruwar Peth, Pune, Maharashtra 411042, India",General,establishment,ChIJzRNP62zAwjsRwAThULKLrnU,18.504367,73.8591821,"1st Floor, Eknath Smruti Building, Opposite Ganraj Mitra Mandal,, Rashtrabhushan Chowk, 735, Shivaji Road, Shukrawar Peth, Guruwar Peth, Pune, Maharashtra 411042, India",3.5,2,False,[],020 6020 6135,,True,0.6,1740.144048880399,1,0,2026-04-08T12:47:53.789447
Kelkar Children Hospital,"1st Floor, Ashwini Commercial, Tilak Rd, Subhash Nagar, Shukrawar Peth, Pune, Maharashtra 411002, India",General,establishment,ChIJceBkWBLAwjsRC2cpt-bSBN8,18.5038838,73.855679,"1st Floor, Ashwini Commercial, Tilak Rd, Subhash Nagar, Shukrawar Peth, Pune, Maharashtra 411002, India",4.4,31,False,[],020 2443 1319,,True,0.6,1747.8092992992952,1,0,2026-04-08T12:48:18.220304
Pristyn Care LOC Super Speciality Hospital,"LOC, 2143, Chowk Sadashiv Peth, N. C, Phadke Chowk, near Neelayam Theater, next to Hotel Kaveri, Vijayanagar Colony, Sadashiv Peth, Pune, Maharashtra 411030, India",General Practice,doctor,ChIJmWoHHA3AwjsRORJt7h5gIKs,18.504395,73.85100729999999,"LOC, 2143, Chowk Sadashiv Peth, N. C, Phadke Chowk, near Neelayam Theater, next to Hotel Kaveri, Vijayanagar Colony, Sadashiv Peth, Pune, Maharashtra 411030, India",4.9,1255,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080 6542 3036,https://obesityasia.com/,True,0.85,1753.014239145758,1,1,2026-04-08T12:47:45.860453
Sassoon General Hospital,"Jai Prakash Narayan Road, Railway Station Rd, Agarkar Nagar, Pune, Maharashtra 411001, India",General,establishment,ChIJ_btzKhrBwjsRKBXOvpY7RFs,18.5250554,73.8710779,"Jai Prakash Narayan Road, Railway Station Rd, Agarkar Nagar, Pune, Maharashtra 411001, India",3.1,671,False,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']",020 2612 8000,,True,0.6,1760.7916387103187,1,0,2026-04-08T12:48:05.211093
Bhave Hospital,"Surgical Nursing Home, Rajhans Complex, GV32+GVH, opposite Sanas Sports Ground, Saras Baug, Sadashiv Peth, Pune, Maharashtra 411030, India",General,establishment,ChIJq6qqBg7AwjsRo-VhEXMYMNc,18.5038133,73.8522231,"Surgical Nursing Home, Rajhans Complex, GV32+GVH, opposite Sanas Sports Ground, Saras Baug, Sadashiv Peth, Pune, Maharashtra 411030, India",4.4,8,False,[],020 2432 4059,,True,0.6,1787.0764651650513,1,0,2026-04-08T12:47:48.032568
"Sahyadri Super Speciality Hospital, Deccan Gymkhana, Pune","Plot No. 30-C, Karve Rd, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004, India",General,establishment,ChIJH1XCpYm_wjsRi58ExuGvoeU,18.5130079,73.8393427,"Plot No. 30-C, Karve Rd, Kachare Colony, Deccan Gymkhana, Pune, Maharashtra 411004, India",4.7,14771,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 4713 8766,https://sahyadrihospital.com/deccan,True,0.85,1844.9275700678713,1,1,2026-04-08T12:47:43.326841
"Central Railway Hospital, Pune","RB576, Pune Railway Sta Rd, Cantt Township, Agarkar Nagar, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJNzTDzV7AwjsRG1cMb1qd-eo,18.5273795,73.87098940000001,"RB576, Pune Railway Sta Rd, Cantt Township, Agarkar Nagar, Pune, Maharashtra 411001, India",3.6,68,True,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",020 2611 1528,"https://cr.indianrailways.gov.in/view_section.jsp?lang=0&id=0,6,1191,1195,1333",True,0.85,1857.392254192601,1,1,2026-04-08T12:48:04.974133
Dr Yavalkar's Hospital,"1120, 6, Lakaki Rd, Rage Path, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",General,establishment,ChIJ____T36_wjsRJ7YiwcSSqv0,18.5293681,73.8405277,"1120, 6, Lakaki Rd, Rage Path, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",0.0,0,False,[],097625 55905,,True,0.6,1907.4864518335228,1,0,2026-04-08T12:47:52.496494
Matoshri Ramabai Ambedkar Prasutigriha,"GV32+522, B Block, Municipal Colony, Pune, Maharashtra 411030, India",General,establishment,ChIJRQMu8QzAwjsRTaaFol5AtyA,18.5028863,73.85002349999999,"GV32+522, B Block, Municipal Colony, Pune, Maharashtra 411030, India",2.6,14,False,[],020 2447 1330,,True,0.6,1943.0202511892714,1,0,2026-04-08T12:47:43.092313
Chavan Nursing Home,"Chhatrapati Shivaji Maharaj Rd, Subhash Nagar, Shukrawar Peth, Pune, Maharashtra 411002, India",General Practice,doctor,ChIJ3cwYRRHAwjsRB62OKLe0LVg,18.5020788,73.85859119999999,"Chhatrapati Shivaji Maharaj Rd, Subhash Nagar, Shukrawar Peth, Pune, Maharashtra 411002, India",4.8,136,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",,https://hplix.in/HPE10462,True,0.75,1977.1124724145607,0,1,2026-04-08T12:47:49.354043
"Bhide Hospital - IVF Centre, Pediatrician, Pediatric Doctor, Child Specialist, Test Tube Baby Centre in Navi Peth","18, Laxmi Park, Lal Bahadur Shastri Rd, Opp Senadatta Police Chowk, Navi Peth, Sadashiv Peth, Pune, Maharashtra 411030, India",General Practice,doctor,ChIJkbVS2grAwjsRqRHxxjWDlmc,18.5048754,73.8443731,"18, Laxmi Park, Lal Bahadur Shastri Rd, Opp Senadatta Police Chowk, Navi Peth, Sadashiv Peth, Pune, Maharashtra 411030, India",4.6,104,True,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']",088055 18178,https://bhidehospital.in/,True,0.85,2008.1339685813184,1,1,2026-04-08T12:47:45.112956
Navjeevan Children's Hospital,"Situmi Banglow,Wadarvadi, Sudharashan Cooperative Housing Society, 941/1, Chaturshringi Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",General,establishment,ChIJ-a0hw4G_wjsREBwJ4Z0f5Eo,18.5273808,73.837712,"Situmi Banglow,Wadarvadi, Sudharashan Cooperative Housing Society, 941/1, Chaturshringi Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016, India",4.4,8,True,"['Monday: 3:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 3:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 3:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 3:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 3:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 3:00\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: Closed']",,,True,0.7,2055.8404448313654,0,0,2026-04-08T12:48:17.156064
Vedicure Health Care & Wellness | Swargate Pune,"B 43, Mahavir Park, Satara Road,, Sarjai Co-op. Society, Plot No.2, 1st Floor, 415/6,, Mukund Nagar, Nr. Saibaba Temple, Nr. SwarGate, Bibwewadi, Swargate, Pune, Maharashtra 411042, India",General,establishment,ChIJ3cwYRRHAwjsRbzbiDEeU29Y,18.5004708,73.8585507,"B 43, Mahavir Park, Satara Road,, Sarjai Co-op. Society, Plot No.2, 1st Floor, 415/6,, Mukund Nagar, Nr. Saibaba Temple, Nr. SwarGate, Bibwewadi, Swargate, Pune, Maharashtra 411042, India",4.6,31,True,"['Monday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']",082919 75164,http://www.vedicure.com/,True,0.85,2152.857528776007,1,1,2026-04-08T12:47:44.180666
Patankar Nursing Home,"Swanand, 986/A1, Bapu Gokhale Rd, opposite Saras Baug Road, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411002, India",General,establishment,ChIJVVVV5WzAwjsRYgcpES_qS7o,18.5002605,73.8543771,"Swanand, 986/A1, Bapu Gokhale Rd, opposite Saras Baug Road, Dadawadi, Shukrawar Peth, Pune, Maharashtra 411002, India",3.5,178,False,[],020 2444 0787,http://www.patankarhospital.com/,True,0.65,2153.15740804829,1,1,2026-04-08T12:47:50.411511
City Hospital,"Old Motor Stand Chowk Mahatma Phule Rasta Camp, GV5F+H26, Agarwal Colony, Sadar Bazaar, Pune, Maharashtra 411002, India",General,establishment,ChIJx7NRXUfAwjsRET7HBvNwocY,18.5089036,73.872514,"Old Motor Stand Chowk Mahatma Phule Rasta Camp, GV5F+H26, Agarwal Colony, Sadar Bazaar, Pune, Maharashtra 411002, India",4.1,33,True,"['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:00\u202fPM']",,,True,0.7,2161.2168933010444,0,0,2026-04-08T12:48:05.699012
"Mtes Sanjeevan Hospital,Pune | Hospital on Karve Road | Hospital in Pune","F.23, Kashibai Khilare Path, off Karve Road, opposite Pune Central, Khilarewadi, Erandwane, Pune, Maharashtra 411004, India",General,establishment,ChIJq1uYUCq_wjsRREehKdDUqHw,18.5101587,73.83720029999999,"F.23, Kashibai Khilare Path, off Karve Road, opposite Pune Central, Khilarewadi, Erandwane, Pune, Maharashtra 411004, India",4.8,192,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 3510 4200,https://sanjeevanhospital.co.in/,True,0.85,2187.3671562231093,1,1,2026-04-08T12:48:12.198209
Deodhar Eye Hospital,"39/25, Behind Kaka Halwai, Karve Road, Erandwane, Erandwane, Pune, Maharashtra 411004, India",General,establishment,ChIJtdSUUYm_wjsRxfTS6Ag63uU,18.5116584,73.83632639999999,"39/25, Behind Kaka Halwai, Karve Road, Erandwane, Erandwane, Pune, Maharashtra 411004, India",4.3,13,True,"['Monday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",098220 55915,,True,0.7999999999999999,2196.4391527635735,1,0,2026-04-08T12:47:43.643775
Chaitanya Hospital & Nursing Home | Multi-specialty hospital,"Parvati, 133, Sinhgad Rd, Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",General,establishment,ChIJZXYKIQzAwjsR8rkQ7MbWPaA,18.5002685,73.8499555,"Parvati, 133, Sinhgad Rd, Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",3.9,56,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080877 99091,https://chaitanyahospital.co.in/,True,0.85,2224.9043327589707,1,1,2026-04-08T12:47:44.480609
Kering Hospital,"289, 2, Timber Market Rd, Ekbote Colony, Mahatma Phule Peth, Swargate, Pune, Maharashtra 411042, India",General,establishment,ChIJ33p5P0DAwjsRY5cxpA0cBZ8,18.5031052,73.86819799999999,"289, 2, Timber Market Rd, Ekbote Colony, Mahatma Phule Peth, Swargate, Pune, Maharashtra 411042, India",3.8,57,False,"['Monday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']",020 2645 6765,,True,0.6,2277.0730163954013,1,0,2026-04-08T12:47:49.935071
Sahara Hospital,"Yash Plaza, Narveer Tanaji Malusare Rd, above Jupiter Pharma, Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",General,establishment,ChIJ____DwzAwjsRypH3vVcB2jI,18.5008707,73.8457372,"Yash Plaza, Narveer Tanaji Malusare Rd, above Jupiter Pharma, Dandekar Pool, Municipal Colony, Pune, Maharashtra 411030, India",4.4,55,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",099603 99949,,True,0.7999999999999999,2318.476002210737,1,0,2026-04-08T12:47:48.564681
Apollo Hospitals Pune | Best Hospital in Pune,"Apollo Hospitals Enterprise Limited, Shankar Sheth Rd, Ghorpade Peth, Swargate, Pune, Maharashtra 411042, India",General Practice,doctor,ChIJL98KUADBwjsRC6OIIsDvx30,18.5002078,73.8646288,"Apollo Hospitals Enterprise Limited, Shankar Sheth Rd, Ghorpade Peth, Swargate, Pune, Maharashtra 411042, India",4.7,449,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",080 6297 2814,https://www.apollohospitals.com/hospitals/pune,True,0.85,2365.720409293997,1,1,2026-04-08T12:48:01.328972
Kunal,"GR2R+9WJ, Panmala, Dattawadi, Pune, Maharashtra 411030, India",General,establishment,ChIJDXcSDArAwjsRxU8J3775B6M,18.5009731,73.8422812,"GR2R+9WJ, Panmala, Dattawadi, Pune, Maharashtra 411030, India",2.0,1,False,[],,,True,0.5,2490.6621291346205,0,0,2026-04-08T12:47:54.800065
Ramkrishna Math Polyclinic,"FRXV+WPM, Sinhgad Rd, near Dandekar Bridge, Anubandh Nagar, Dattawadi, Pune, Maharashtra 411030, India",General,establishment,ChIJiyhXhgnAwjsRzy3Zi0c_ba4,18.499831,73.8442942,"FRXV+WPM, Sinhgad Rd, near Dandekar Bridge, Anubandh Nagar, Dattawadi, Pune, Maharashtra 411030, India",4.2,56,True,"['Monday: 5:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']",020 2432 0385,https://www.rkmpune.org/polyclinic-diagnostic-centre/,True,0.85,2490.6708890979794,1,1,2026-04-08T12:47:51.706441
Family Care,"Kant Helix"", 1st Floor, Station Rd Near Ramkrishna More Auditorium, Opp. Tata Motors, Shanti Nagar Society, Chinchwad, Pune, Maharashtra 411042, India",General,establishment,ChIJCd6wAzzAwjsRK_keIAPoxVY,18.5021316,73.87080449999999,"Kant Helix"", 1st Floor, Station Rd Near Ramkrishna More Auditorium, Opp. Tata Motors, Shanti Nagar Society, Chinchwad, Pune, Maharashtra 411042, India",3.0,1,False,[],,,True,0.5,2532.0351244884914,0,0,2026-04-08T12:47:48.269403
Jehangir Hospital,"32, Sasoon Rd, opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJg5LSFljAwjsRE-EkJ0XDmP4,18.5303207,73.8768111,"32, Sasoon Rd, opposite Railway Station, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",4.6,12640,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6681 9999,http://www.jehangirhospital.com/,True,0.85,2552.8671305616886,1,1,2026-04-08T12:47:59.145249
Dr. Ajit Mehta,"Railway Station, 32, Sasoon Rd, near Pune, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",General Practice,doctor,ChIJuf__v36_wjsRok5sSkuD_RA,18.5302599,73.876847,"Railway Station, 32, Sasoon Rd, near Pune, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",4.9,410,True,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",098223 99108,http://heartsmartclinic.com/,True,0.85,2553.0693267739284,1,1,2026-04-08T12:48:21.949081
Global Hospital & Research Institute,"577/2, Dattawadi Rd, off Sinhgad Road, near Dattawadi, Dattawadi, Pune, Maharashtra 411030, India",General Practice,doctor,ChIJa9LGlvW_wjsRPd9wG_REZx8,18.5010459,73.8409147,"577/2, Dattawadi Rd, off Sinhgad Road, near Dattawadi, Dattawadi, Pune, Maharashtra 411030, India",4.3,689,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",089755 99000,https://globalhospitalpune.com/,True,0.85,2566.966229606206,1,1,2026-04-08T12:48:02.797228
N. M. Wadia Heart Hospital,"32, Sasoon Rd, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",General,establishment,ChIJJVOVSW3AwjsRp8A9crVZNKI,18.5307479,73.8770237,"32, Sasoon Rd, Central Excise Colony, Sangamvadi, Pune, Maharashtra 411001, India",3.9,147,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 6763 6400,https://www.nmwcardiology.org/?utm_source=google&utm_medium=gmb,True,0.85,2595.0592710775736,1,1,2026-04-08T12:48:18.990642
Vatsalya Hospital,"Panmala, FRXV+J7H, Sinhgad Road, in front of Cosmos Bank, Panmala Vasahat, Dattawadi, Pune, Maharashtra 411030, India",General,establishment,ChIJVVVVxfW_wjsRX3yTqyq4KBI,18.4990696,73.8432423,"Panmala, FRXV+J7H, Sinhgad Road, in front of Cosmos Bank, Panmala Vasahat, Dattawadi, Pune, Maharashtra 411030, India",3.3,17,True,"['Monday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20091:00\u202fPM, 7:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",098220 13438,,True,0.7999999999999999,2618.187644618953,1,0,2026-04-08T12:47:55.872582
